model,suite,task_id,episode_id,task_description,perturbation,clean_success,corrupt_success,clean_ratio,corrupt_ratio,clean_iou,corrupt_iou,delta_success,delta_visual_ratio,delta_iou,vci,gri,delta_ratio_early,delta_iou_early,delta_ratio_mid,delta_iou_mid,delta_ratio_late,delta_iou_late,delta_ratio_slope,delta_iou_slope
DreamZero,libero_10,5,2,stack the black bowl on the white plate,shuffle,1.0,1.0,0.5384231733827675,0.5355538459660047,0.24343701982608604,0.1493474682504731,0.0,-0.0028693274167627125,-0.09408955157561294,-0.0028693274167627125,-0.09695887899237565,0.00371339563588835,-0.08872729169456542,-0.004713566567561944,-0.09297126348804308,-0.0076078113186143215,-0.1005700995442304,-0.011321206954502672,-0.011842807849664988
DreamZero,libero_10,5,2,stack the black bowl on the white plate,opposite,1.0,1.0,0.5384231733827675,0.5398166217769562,0.24343701982608604,0.06993419869793034,0.0,0.0013934483941887565,-0.17350282112815568,0.0013934483941887565,-0.17210937273396693,0.0021977944239154334,-0.1682157295858611,0.0037639413635536245,-0.17342959744133218,-0.0017813906049025663,-0.17886313635727383,-0.003979185028818,-0.010647406771412737
DreamZero,libero_10,5,3,stack the black bowl on the white plate,empty,1.0,1.0,0.528024299828491,0.5518069442641252,0.07880008554924786,0.22989600754339837,0.0,0.02378264443563427,0.1510959219941505,0.02378264443563427,-0.12731327755851624,0.04520488844151416,0.15326736745364833,-0.008082523099183447,0.15240595943343338,0.035541346297593535,0.14709866342107927,-0.009663542143920623,-0.006168704032569042
DreamZero,libero_10,5,3,stack the black bowl on the white plate,random,1.0,1.0,0.528024299828491,0.5529657508679601,0.07880008554924786,0.17464881144496938,0.0,0.024941451039469098,0.09584872589572152,0.024941451039469098,-0.07090727485625242,0.04237503015079436,0.09549164290303418,0.0010081600228267762,0.09783211426861699,0.03225362693295075,0.0940191323429874,-0.010121403217843605,-0.001472510560046783
DreamZero,libero_10,5,3,stack the black bowl on the white plate,synonym,1.0,1.0,0.528024299828491,0.5239990808807703,0.07880008554924786,0.2049834074121544,0.0,-0.004025218947720677,0.12618332186290654,-0.004025218947720677,-0.13020854081062722,0.011113380589572674,0.12251799816878496,-0.033494368567032695,0.12824398674581558,0.011704412602552061,0.12662748250428485,0.0005910320129793867,0.004109484335499888
DreamZero,libero_10,5,3,stack the black bowl on the white plate,shuffle,1.0,1.0,0.528024299828491,0.536398329938156,0.07880008554924786,0.14227049516733345,0.0,0.008374030109664976,0.06347040961808559,0.008374030109664976,-0.05509637950842061,0.026701455934459495,0.06273152012250417,-0.009406299062072132,0.06671572780088494,0.009226014924861414,0.05980348276103348,-0.01747544100959808,-0.002928037361470695
DreamZero,libero_10,5,3,stack the black bowl on the white plate,opposite,1.0,0.0,0.528024299828491,0.5578471211974514,0.07880008554924786,0.11894937078732037,-1.0,0.029822821368960417,0.04014928523807251,0.029822821368960417,-0.010326463869112096,0.0408596516494214,0.04330690555731072,-0.012104788858943949,0.040178720171727716,0.062469012308743244,0.036276908377582046,0.02160936065932184,-0.0070299971797286726
DreamZero,libero_10,6,0,move both moka pots onto the stove,empty,1.0,0.0,0.533297562575474,0.5611277662728865,0.17886424633788614,0.1130887731573927,-1.0,0.027830203697412514,-0.06577547318049344,0.027830203697412514,-0.037945269483080926,0.030565922859417283,-0.060426333600898816,0.03885472176877014,-0.06257185061304035,0.01383359659903638,-0.07497066423746518,-0.016732326260380903,-0.014544330636566363
DreamZero,libero_10,6,0,move both moka pots onto the stove,random,1.0,0.0,0.533297562575474,0.5645157747307514,0.17886424633788614,0.04929443952272538,-1.0,0.031218212155277425,-0.12956980681516075,0.031218212155277425,-0.09835159465988333,0.04173462021879315,-0.12464019306455419,0.019816707836685987,-0.12966627177498974,0.03126842401445418,-0.13501311329824794,-0.010466196204338973,-0.010372920233693739
DreamZero,libero_10,6,0,move both moka pots onto the stove,synonym,1.0,1.0,0.533297562575474,0.5289214585421121,0.17886424633788614,0.14810417197365244,0.0,-0.004376104033361861,-0.030760074364233697,-0.004376104033361861,-0.03513617839759556,0.005394239535367773,-0.029198958035123568,-0.011881333827402418,-0.031466047245820555,-0.006809995099653188,-0.03159523242255474,-0.01220423463502096,-0.0023962743874311743
DreamZero,libero_10,6,0,move both moka pots onto the stove,shuffle,1.0,1.0,0.533297562575474,0.537579161251105,0.17886424633788614,0.12226879932664159,0.0,0.004281598675631049,-0.056595447011244554,0.004281598675631049,-0.052313848335613505,-0.0028650123650059145,-0.05392312817094652,0.011347307377025384,-0.05279584471223192,0.004369855772986653,-0.06365572461776531,0.007234868137992567,-0.009732596446818786
DreamZero,libero_10,6,0,move both moka pots onto the stove,opposite,1.0,1.0,0.533297562575474,0.5390425702649304,0.17886424633788614,0.12401227542384806,0.0,0.005745007689456405,-0.05485197091403808,0.005745007689456405,-0.049106963224581676,0.008211986347800293,-0.0513929895055904,-0.010216174745680484,-0.054108957488493134,0.01866187060757951,-0.06010896308757735,0.010449884259779219,-0.008715973581986947
DreamZero,libero_10,6,1,move both moka pots onto the stove,empty,1.0,1.0,0.5313607901972783,0.5446206280219795,0.11951739084116274,0.14286700522694484,0.0,0.013259837824701193,0.023349614385782105,0.013259837824701193,-0.010089776561080913,0.004245801776086244,0.02497022007826323,0.0037151053621897745,0.02318869957660885,0.031818606335827226,0.021889923502474262,0.027572804559740982,-0.0030802965757889683
DreamZero,libero_10,6,1,move both moka pots onto the stove,random,1.0,1.0,0.5313607901972783,0.5573275241812613,0.11951739084116274,0.16905400952109412,0.0,0.02596673398398297,0.04953661867993138,0.02596673398398297,-0.02356988469594841,0.022309295640220328,0.050934377762132735,0.013809106521033399,0.052931861795588786,0.04178179979069474,0.04474361648207267,0.019472504150474412,-0.006190761280060061
DreamZero,libero_10,6,1,move both moka pots onto the stove,synonym,1.0,1.0,0.5313607901972783,0.5185948680853535,0.11951739084116274,0.1921250926612699,0.0,-0.012765922111924843,0.07260770182010716,-0.012765922111924843,-0.085373623932032,-0.018826330134272373,0.06935482697391494,-0.015387268983438784,0.07468614016057362,-0.004084167218063484,0.07378213832583294,0.01474216291620889,0.004427311351917998
DreamZero,libero_10,6,1,move both moka pots onto the stove,shuffle,1.0,1.0,0.5313607901972783,0.5438614152942114,0.11951739084116274,0.16137290368899135,0.0,0.01250062509693306,0.04185551284782861,0.01250062509693306,-0.02935488775089555,0.011662457795519887,0.04151100607870496,0.009709184241503799,0.044334318109555404,0.01613023325377516,0.03972121435522544,0.004467775458255274,-0.0017897917234795252
DreamZero,libero_10,6,1,move both moka pots onto the stove,opposite,1.0,1.0,0.5313607901972783,0.5434346161674001,0.11951739084116274,0.22922084038219392,0.0,0.012073825970121743,0.10970344954103119,0.012073825970121743,-0.09762962357090944,0.0033020912211166875,0.10683720425729744,0.008604095754753627,0.10876264902911859,0.024862846872838573,0.11450958857921417,0.021560755651721886,0.007672384321916734
DreamZero,libero_10,6,2,move both moka pots onto the stove,empty,1.0,0.0,0.52484870734468,0.5627117440034014,0.13487260605908047,0.10597813096945342,-1.0,0.03786303665872137,-0.028894475089627045,0.03786303665872137,0.008968561569094327,0.04540099054144853,-0.029866581116412008,0.03429178824127821,-0.027859645751001652,0.033261380356383596,-0.029839088232002153,-0.01213961018506493,2.7492884409854867e-05
DreamZero,libero_10,6,2,move both moka pots onto the stove,random,1.0,0.0,0.52484870734468,0.5746757312310316,0.13487260605908047,0.15770045362533006,-1.0,0.04982702388635152,0.022827847566249587,0.04982702388635152,0.02699917632010193,0.06763226342788031,0.026106820360494387,0.04023403173460971,0.02286069748011929,0.04097982565951075,0.018634135027600335,-0.026652437768369563,-0.007472685332894052
DreamZero,libero_10,6,2,move both moka pots onto the stove,synonym,1.0,1.0,0.52484870734468,0.5252652128262025,0.13487260605908047,0.25616440441240346,0.0,0.0004165054815225,0.12129179835332299,0.0004165054815225,-0.12087529287180049,0.0012587188799537685,0.1194287689772402,0.008331304128244787,0.12178569624855465,-0.008975457400684839,0.12177904000363945,-0.010234176280638607,0.0023502710263992588
DreamZero,libero_10,6,2,move both moka pots onto the stove,shuffle,1.0,1.0,0.52484870734468,0.5353096209104483,0.13487260605908047,0.16070221751271738,0.0,0.010460913565768282,0.025829611453636908,0.010460913565768282,-0.015368697887868626,0.00868148700001703,0.031168775442630525,0.01710241534740342,0.024469676211646363,0.005156831512076798,0.021488634638724524,-0.0035246554879402314,-0.009680140803906001
DreamZero,libero_10,6,2,move both moka pots onto the stove,opposite,1.0,1.0,0.52484870734468,0.5429366353790532,0.13487260605908047,0.18582507420374714,0.0,0.018087928034373202,0.05095246814466667,0.018087928034373202,-0.032864540110293466,0.020639806090098523,0.05276993198397045,0.005231532954932949,0.04856851549356522,0.02775749422103413,0.05063706712592966,0.007117688130935607,-0.0021328648580407894
DreamZero,libero_10,6,3,move both moka pots onto the stove,empty,1.0,0.0,0.5343669198092007,0.5691948473595031,0.11317172854927528,0.2210001338044351,-1.0,0.034827927550302396,0.10782840525515981,0.034827927550302396,-0.07300047770485742,0.04839965662457535,0.11248676216715797,0.03131274342253609,0.10699299668472491,0.02390434785072537,0.10274319165973231,-0.024495308773849978,-0.009743570507425664
DreamZero,libero_10,6,3,move both moka pots onto the stove,random,1.0,1.0,0.5343669198092007,0.5421216037805926,0.11317172854927528,0.14797266418764124,0.0,0.007754683971391896,0.03480093563836596,0.007754683971391896,-0.027046251666974067,0.011444596879896962,0.04165653478625855,-0.002251530582719763,0.033422385215590225,0.014442323713298344,0.028773768215475753,0.002997726833401382,-0.0128827665707828
DreamZero,libero_10,6,3,move both moka pots onto the stove,synonym,1.0,1.0,0.5343669198092007,0.5275608832685813,0.11317172854927528,0.22159958360291818,0.0,-0.006806036540619398,0.1084278550536429,-0.006806036540619398,-0.1152338915942623,-0.004656263695793417,0.10870832348953521,-0.013940535612428473,0.10814361467737253,-0.0026883450667067876,0.10716936174015682,0.001967918629086629,-0.001538961749378398
DreamZero,libero_10,6,3,move both moka pots onto the stove,shuffle,1.0,1.0,0.5343669198092007,0.5306599458000284,0.11317172854927528,0.14132639224585225,0.0,-0.0037069740091723036,0.028154663696576973,-0.0037069740091723036,-0.03186163770574928,0.006054966838464848,0.03366421509164491,-0.014532911625139477,0.026526171621717567,-0.0029207069172069167,0.02381186996347673,-0.008975673755671765,-0.009852345128168183
DreamZero,libero_10,6,3,move both moka pots onto the stove,opposite,1.0,1.0,0.5343669198092007,0.5567764397960074,0.11317172854927528,0.19824470615681294,0.0,0.022409519986806736,0.08507297760753767,0.022409519986806736,-0.06266345762073093,0.02537399542204699,0.09521363784648607,0.019307779510282952,0.08153227745024506,0.022231563501687757,0.0777981308996041,-0.0031424319203592344,-0.01741550694688196
DreamZero,libero_10,7,0,pick up the book and place it in the caddy,empty,1.0,0.0,0.5373835881301561,0.5536455444919172,0.17001466462519613,0.17623983397011247,-1.0,0.016261956361761087,0.006225169344916348,0.016261956361761087,0.01003678701684474,0.027587907336938278,0.011161075401281306,0.01364878431389438,0.008711738838221017,0.006220885176348334,-0.0016347080545278114,-0.021367022160589944,-0.012795783455809118
DreamZero,libero_10,7,0,pick up the book and place it in the caddy,random,1.0,1.0,0.5373835881301561,0.547101139604401,0.17001466462519613,0.16322831372643815,0.0,0.009717551474244912,-0.006786350898757981,0.009717551474244912,0.002931200575486931,0.006943031192552684,-0.000799420286677982,0.01709124076343327,-0.007744795898346285,0.0044187695563892015,-0.013251527769417903,-0.002524261636163483,-0.012452107482739921
DreamZero,libero_10,7,0,pick up the book and place it in the caddy,synonym,1.0,1.0,0.5373835881301561,0.5231062818147326,0.17001466462519613,0.10492270072736512,0.0,-0.014277306315423455,-0.065091963897831,-0.014277306315423455,-0.07936927021325446,-0.016587822308056777,-0.06156617778863348,-0.0207347775047676,-0.06839827542008617,-0.005248385144623335,-0.06592392641232833,0.011339437163433441,-0.004357748623694854
DreamZero,libero_10,7,0,pick up the book and place it in the caddy,shuffle,1.0,0.0,0.5373835881301561,0.5465564128659682,0.17001466462519613,0.14865896662959963,-1.0,0.009172824735812157,-0.0213556979955965,0.009172824735812157,-0.012182873259784344,0.002114372074484505,-0.01502636476652483,0.006952187653075148,-0.024278499944152487,0.017752301569517015,-0.02619892053428044,0.01563792949503251,-0.01117255576775561
DreamZero,libero_10,7,0,pick up the book and place it in the caddy,opposite,1.0,1.0,0.5373835881301561,0.5428918824174612,0.17001466462519613,0.24317219691223738,0.0,0.005508294287305149,0.07315753228704125,0.005508294287305149,-0.0676492379997361,0.006631157215566619,0.07965731274208751,0.002321649687350824,0.07148498016940794,0.0068724630486382,0.06689361269146013,0.00024130583307158116,-0.01276370005062738
DreamZero,libero_10,7,1,pick up the book and place it in the caddy,empty,1.0,1.0,0.5269640204814983,0.5396330704504358,0.06884021332037304,0.15629674972916424,0.0,0.012669049968937585,0.0874565364087912,0.012669049968937585,-0.07478748643985361,0.014285593424246512,0.08822018528430933,0.0008946436467311969,0.08687806465961538,0.02272269573267749,0.08802820838636884,0.008437102308430977,-0.00019197689794050316
DreamZero,libero_10,7,1,pick up the book and place it in the caddy,random,1.0,1.0,0.5269640204814983,0.5365404472641756,0.06884021332037304,0.17273206488524356,0.0,0.009576426782677339,0.10389185156487052,0.009576426782677339,-0.09431542478219318,-0.0048777605197471985,0.10495294900459495,0.02698474441822707,0.10641819641851981,0.006622296449552034,0.10030440927149682,0.011500056969299233,-0.004648539733098138
DreamZero,libero_10,7,1,pick up the book and place it in the caddy,synonym,1.0,1.0,0.5269640204814983,0.5194701677825531,0.06884021332037304,0.17594088122183849,0.0,-0.0074938526989452026,0.10710066790146544,-0.0074938526989452026,-0.11459452060041064,-0.007648582232712364,0.10361839593841635,-0.016563829385581097,0.10936908360230431,0.0017308535214576315,0.10831452416367567,0.009379435754169996,0.004696128225259312
DreamZero,libero_10,7,1,pick up the book and place it in the caddy,shuffle,1.0,1.0,0.5269640204814983,0.5310041820095386,0.06884021332037304,0.1270237912086633,0.0,0.00404016152804032,0.05818357788829026,0.00404016152804032,-0.05414341636024994,0.007233465959620822,0.057945346867190765,-0.005693600963995404,0.06084566502677373,0.01058061958849521,0.05575972177090628,0.0033471536288743886,-0.002185625096284484
DreamZero,libero_10,7,1,pick up the book and place it in the caddy,opposite,1.0,1.0,0.5269640204814983,0.5469438092988165,0.06884021332037304,0.15218643245801372,0.0,0.01997978881731821,0.08334621913764068,0.01997978881731821,-0.06336643032032246,0.022068055748827753,0.08653166430072753,0.012262295134398693,0.08341180721149703,0.025492562145053133,0.08049108549697682,0.0034245063962253797,-0.006040578803750717
DreamZero,libero_10,7,2,pick up the book and place it in the caddy,empty,1.0,1.0,0.5381309265020119,0.5409306637545613,0.19278103226667753,0.24150357060000052,0.0,0.00279973725254945,0.04872253833332299,0.00279973725254945,-0.04592280108077354,-0.00168008815307652,0.05381263001611761,-0.013789294114598505,0.04739059142771232,0.02570251661170908,0.04441538792979641,0.0273826047647856,-0.0093972420863212
DreamZero,libero_10,7,2,pick up the book and place it in the caddy,random,1.0,1.0,0.5381309265020119,0.5409783893762131,0.19278103226667753,0.1939470223732844,0.0,0.0028474628742012342,0.0011659901066068679,0.0028474628742012342,0.0016814727675943664,-0.0023298767137758247,0.0037348426963814962,0.005789900249575042,0.001026552775375028,0.005395103174756,-0.002206732731578176,0.007724979888531824,-0.005941575427959672
DreamZero,libero_10,7,2,pick up the book and place it in the caddy,synonym,1.0,1.0,0.5381309265020119,0.5244420552586387,0.19278103226667753,0.21734517959929764,0.0,-0.013688871243373146,0.024564147332620107,-0.013688871243373146,-0.03825301857599325,-0.02646549589997782,0.025354323282347074,-0.013442004959541176,0.02324217290569261,0.00023308250415221554,0.025155034529509512,0.026698578404130036,-0.00019928875283756198
DreamZero,libero_10,7,2,pick up the book and place it in the caddy,shuffle,1.0,1.0,0.5381309265020119,0.5405028682350982,0.19278103226667753,0.13948938580579645,0.0,0.0023719417330863024,-0.05329164646088108,0.0023719417330863024,-0.05091970472779478,0.003558513004787378,-0.05271471637309144,0.0018431746494852463,-0.05355799697676503,0.0019285953040176773,-0.05358192311769505,-0.0016299177007697008,-0.0008672067446036102
DreamZero,libero_10,7,2,pick up the book and place it in the caddy,opposite,1.0,1.0,0.5381309265020119,0.5463153229166049,0.19278103226667753,0.14671991324892372,0.0,0.00818439641459301,-0.04606111901775381,0.00818439641459301,-0.0378767226031608,0.009880037338807157,-0.04369502406953618,-0.003922927398933296,-0.04794913027101652,0.019752932958273184,-0.046592323123259366,0.009872895619466027,-0.0028972990537231846
DreamZero,libero_10,7,3,pick up the book and place it in the caddy,empty,1.0,1.0,0.5332857394344652,0.5392095844529828,0.18649425426015345,0.13457070005651672,0.0,0.005923845018517615,-0.05192355420363673,0.005923845018517615,-0.045999709185119114,0.0069796930092312914,-0.0507608766760099,-0.002525511197771557,-0.04980080947381568,0.01388357108825411,-0.05469965986863848,0.006903878079022818,-0.003938783192628581
DreamZero,libero_10,7,3,pick up the book and place it in the caddy,random,1.0,1.0,0.5332857394344652,0.5435858984899202,0.18649425426015345,0.1804301137559537,0.0,0.010300159055455005,-0.006064140504199761,0.010300159055455005,0.004236018551255244,0.00276823035454421,-0.00372625456346079,0.004183222494160033,-0.004478002641688905,0.025399021113945208,-0.00938003124483286,0.022630790759401,-0.005653776681372069
DreamZero,libero_10,7,3,pick up the book and place it in the caddy,synonym,1.0,1.0,0.5332857394344652,0.5319096941914258,0.18649425426015345,0.16660962216681657,0.0,-0.0013760452430394698,-0.01988463209333688,-0.0013760452430394698,-0.02126067733637635,-0.01938322798129033,-0.02077097083158802,-0.005267281894453024,-0.01930628188283448,0.020522374146625055,-0.01957664356558811,0.039905602127915385,0.0011943272659999116
DreamZero,libero_10,7,3,pick up the book and place it in the caddy,shuffle,1.0,0.0,0.5332857394344652,0.5588706891076562,0.18649425426015345,0.10737061195547304,-1.0,0.025584949673191026,-0.07912364230468041,0.025584949673191026,-0.05353869263148939,0.023332360710138222,-0.0765848518597043,0.03192674265015161,-0.07738411031053455,0.020974845869332848,-0.08283319819628253,-0.0023575148408053748,-0.0062483463365782255
DreamZero,libero_10,7,3,pick up the book and place it in the caddy,opposite,1.0,1.0,0.5332857394344652,0.5429387514918859,0.18649425426015345,0.1498494326300312,0.0,0.00965301205742064,-0.036644821630122254,0.00965301205742064,-0.026991809572701614,0.01384495207724823,-0.03348011603684406,-0.009231072106061111,-0.035169246190333736,0.025911072873075702,-0.040756553737218565,0.012066120795827473,-0.007276437700374505
DreamZero,libero_10,8,0,close the bottom drawer and open the top drawer,empty,1.0,1.0,0.5277038242262228,0.555082466861954,0.22954976552967638,0.2397904013168377,0.0,0.0273786426357312,0.010240635787161334,0.0273786426357312,0.017138006848569864,0.028956708754933724,0.012066792714381408,0.01939313169419654,0.013204022533431586,0.033667296597832186,0.005354857198181878,0.0047105878428984616,-0.00671193551619953
DreamZero,libero_10,8,0,close the bottom drawer and open the top drawer,random,1.0,1.0,0.5277038242262228,0.5510620312665413,0.22954976552967638,0.1456641092963165,0.0,0.023358207040318546,-0.08388565623335986,0.023358207040318546,-0.060527449193041316,0.01979740353759607,-0.08234071418581596,0.028498908746653395,-0.0847751921054975,0.021746259338815577,-0.08423321759428914,0.0019488558012195067,-0.0018925034084731895
DreamZero,libero_10,8,0,close the bottom drawer and open the top drawer,synonym,1.0,1.0,0.5277038242262228,0.5285117200118586,0.22954976552967638,0.1718624587986082,0.0,0.0008078957856358926,-0.05768730673106817,0.0008078957856358926,-0.05687941094543228,0.00803224280832493,-0.059088376107149815,-0.0074771128802970654,-0.05539695640699638,0.001597190772216539,-0.05934416053589883,-0.006435052036108391,-0.0002557844287490174
DreamZero,libero_10,8,0,close the bottom drawer and open the top drawer,shuffle,1.0,1.0,0.5277038242262228,0.533273741650655,0.22954976552967638,0.10776547631708105,0.0,0.005569917424432247,-0.12178428921259532,0.005569917424432247,-0.11621437178816307,0.004309050194202468,-0.11958717733052061,0.008735202102627349,-0.12291760906825372,0.0037416154052026807,-0.12307613391123588,-0.0005674347889997877,-0.003488956580715269
DreamZero,libero_10,8,0,close the bottom drawer and open the top drawer,opposite,1.0,1.0,0.5277038242262228,0.5345166265853937,0.22954976552967638,0.12799841203670034,0.0,0.006812802359170922,-0.10155135349297603,0.006812802359170922,-0.09473855113380511,0.0031023774452382247,-0.101639466231373,0.013557945365737956,-0.09928753461114792,0.003506717609873422,-0.10449463249324772,0.0004043401646351974,-0.0028551662618747226
DreamZero,libero_10,8,1,close the bottom drawer and open the top drawer,empty,1.0,1.0,0.5377088005710814,0.5500732082925379,0.20552257374573424,0.21110262726437207,0.0,0.012364407721456527,0.005580053518637829,0.012364407721456527,0.006784354202818699,0.01308994987060974,0.011992779343575066,-0.0023687684880269178,0.002597240059353717,0.026702609183354764,0.002800195704596359,0.013612659312745023,-0.009192583638978707
DreamZero,libero_10,8,1,close the bottom drawer and open the top drawer,random,1.0,0.0,0.5377088005710814,0.572188202406033,0.20552257374573424,0.14887650154354296,-1.0,0.03447940183495157,-0.05664607220219128,0.03447940183495157,-0.02216667036723971,0.021366110729889587,-0.053540209072267614,0.027139321513906522,-0.054645480303862654,0.0567642590906986,-0.060807271774009436,0.03539814836080901,-0.007267062701741822
DreamZero,libero_10,8,1,close the bottom drawer and open the top drawer,synonym,1.0,1.0,0.5377088005710814,0.5193542739292057,0.20552257374573424,0.1681233326570134,0.0,-0.018354526641875646,-0.037399241088720836,-0.018354526641875646,-0.05575376773059648,-0.0034336577418935255,-0.03835376076210359,-0.026490086951322822,-0.034061317702940436,-0.026022417608598913,-0.03883573909158916,-0.022588759866705388,-0.00048197832948557173
DreamZero,libero_10,8,1,close the bottom drawer and open the top drawer,shuffle,1.0,1.0,0.5377088005710814,0.5374605520766115,0.20552257374573424,0.20302321078569702,0.0,-0.0002482484944699159,-0.0024993629600372214,-0.0002482484944699159,-0.0027476114545071373,-0.0018218061270041108,0.0026146286804085705,-0.004457920811498317,-0.0036949437968234466,0.005946951371278653,-0.0058761762139147855,0.007768757498282763,-0.008490804894323356
DreamZero,libero_10,8,1,close the bottom drawer and open the top drawer,opposite,1.0,1.0,0.5377088005710814,0.5518367559834204,0.20552257374573424,0.16065925967929837,0.0,0.014127955412339022,-0.04486331406643587,0.014127955412339022,-0.03073535865409685,0.021249731076138922,-0.042914540655188904,0.001359130263879127,-0.045447590153540635,0.019775004896999127,-0.046227811390578105,-0.0014747261791397959,-0.003313270735389201
DreamZero,libero_10,8,2,close the bottom drawer and open the top drawer,empty,1.0,1.0,0.526286265202036,0.53401177938516,0.09055913206029918,0.249161222376256,0.0,0.007725514183123949,0.1586020903159568,0.007725514183123949,-0.15087657613283284,0.009082095737712015,0.16034040089617982,0.0070254616558150795,0.16248384435200003,0.007048314100086439,0.15297199167998954,-0.0020337816376255757,-0.00736840921619028
DreamZero,libero_10,8,2,close the bottom drawer and open the top drawer,random,1.0,0.0,0.526286265202036,0.5676885451717416,0.09055913206029918,0.17366791559740316,-1.0,0.04140227996970558,0.08310878353710398,0.04140227996970558,-0.0417065035673984,0.04185740493378587,0.08791326801352906,0.04308908072446693,0.08453961706850155,0.03912315941148037,0.07633492195436134,-0.0027342455223055007,-0.011578346059167716
DreamZero,libero_10,8,2,close the bottom drawer and open the top drawer,synonym,1.0,1.0,0.526286265202036,0.517379159011277,0.09055913206029918,0.21220398853609654,0.0,-0.008907106190759073,0.12164485647579736,-0.008907106190759073,-0.13055196266655644,-0.0011434102658038903,0.12190280381478716,-0.019290352261335797,0.12168973572231548,-0.0068831625993984735,0.12051301067898229,-0.005739752333594583,-0.0013897931358048676
DreamZero,libero_10,8,2,close the bottom drawer and open the top drawer,shuffle,1.0,0.0,0.526286265202036,0.5620296810886992,0.09055913206029918,0.15921761042743357,-1.0,0.03574341588666319,0.06865847836713439,0.03574341588666319,-0.0329150624804712,0.04510972981128847,0.07340832265342045,0.02199483066843544,0.06932079517150874,0.03999866263223906,0.06282927839358207,-0.005111067179049411,-0.010579044259838383
DreamZero,libero_10,8,2,close the bottom drawer and open the top drawer,opposite,1.0,1.0,0.526286265202036,0.5421890967550944,0.09055913206029918,0.14523397502557858,0.0,0.015902831553058383,0.0546748429652794,0.015902831553058383,-0.038772011412221016,0.019809600237334135,0.05707041015865005,0.020288860156812638,0.054006106616019844,0.007014427710767324,0.052118992909861106,-0.012795172526566811,-0.004951417248788947
DreamZero,libero_10,8,3,close the bottom drawer and open the top drawer,empty,1.0,1.0,0.5232110522134552,0.5369649910106568,0.20088542758801653,0.17055109589128867,0.0,0.013753938797201548,-0.030334331696727862,0.013753938797201548,-0.016580392899526314,0.01550594368383551,-0.0329888549619384,0.014119750388537411,-0.0291759753218801,0.012097432712471323,-0.028106496655931013,-0.003408510971364187,0.004882358306007389
DreamZero,libero_10,8,3,close the bottom drawer and open the top drawer,random,1.0,0.0,0.5232110522134552,0.5669202537901264,0.20088542758801653,0.14804349917979628,-1.0,0.04370920157667124,-0.052841928408220246,0.04370920157667124,-0.009132726831549004,0.04918381465150967,-0.05211464480717384,0.03832253706670907,-0.055805691836190996,0.04362125301179465,-0.0506054485812959,-0.005562561639715025,0.0015091962258779457
DreamZero,libero_10,8,3,close the bottom drawer and open the top drawer,synonym,1.0,1.0,0.5232110522134552,0.5238805430591684,0.20088542758801653,0.20362713392057413,0.0,0.0006694908457132165,0.002741706332557603,0.0006694908457132165,-0.0020722154868443865,0.0066998244108251725,0.001189775336604193,-0.01115555979252525,0.0016203693995083812,0.006530548389436119,0.005993787377019999,-0.00016927602138905318,0.004804012040415806
DreamZero,libero_10,8,3,close the bottom drawer and open the top drawer,shuffle,1.0,1.0,0.5232110522134552,0.5317893279480775,0.20088542758801653,0.17191077386256595,0.0,0.008578275734622332,-0.028974653725450578,0.008578275734622332,-0.020396377990828246,0.01793709543160238,-0.027334657586174954,0.009609623252059718,-0.029464331912103847,-0.0020421097056778637,-0.02978371438259217,-0.019979205137280243,-0.002449056796417215
DreamZero,libero_10,8,3,close the bottom drawer and open the top drawer,opposite,1.0,1.0,0.5232110522134552,0.5358457448999837,0.20088542758801653,0.14892033831898452,0.0,0.012634692686528504,-0.05196508926903201,0.012634692686528504,-0.03933039658250351,0.01303997382050115,-0.051669840775085185,0.019985982223842846,-0.05094945130771722,0.004878122015241182,-0.05327597572429357,-0.008161851805259968,-0.0016061349492083876
DreamZero,libero_10,9,0,put the red cup next to the green bowl,empty,1.0,0.0,0.5358728129058324,0.5651145970203016,0.11557014014031586,0.19229914758250524,-1.0,0.029241784114469205,0.07672900744218938,0.029241784114469205,-0.04748722332772018,0.03286922509890289,0.08196492424371292,0.03542181834225333,0.07452673699919835,0.0191320221535487,0.07325903468352997,-0.013737202945354188,-0.00870588956018295
DreamZero,libero_10,9,0,put the red cup next to the green bowl,random,1.0,1.0,0.5358728129058324,0.5442912866252647,0.11557014014031586,0.1216017151936829,0.0,0.008418473719432273,0.006031575053367044,0.008418473719432273,0.002386898666065229,0.01418044032178789,0.008505403238740064,0.007866429606389613,0.005467159056386353,0.002687577886699044,0.003979909741778795,-0.011492862435088846,-0.004525493496961269
DreamZero,libero_10,9,0,put the red cup next to the green bowl,synonym,1.0,1.0,0.5358728129058324,0.5297643500940404,0.11557014014031586,0.1935620788432533,0.0,-0.006108462811792004,0.07799193870293744,-0.006108462811792004,-0.08410040151472944,-0.015223023034859895,0.07806514416660161,0.0029283316693025085,0.07657571095233512,-0.005199258883654689,0.079410946295926,0.010023764151205206,0.0013458021293243916
DreamZero,libero_10,9,0,put the red cup next to the green bowl,shuffle,1.0,1.0,0.5358728129058324,0.5312953490905871,0.11557014014031586,0.1609916156287832,0.0,-0.004577463815245375,0.04542147548846734,-0.004577463815245375,-0.049998939303712714,-0.006213249679083321,0.04934492163648381,-0.002414890374988987,0.040167436229261,-0.005135511216396549,0.04584302476943948,0.0010777384626867725,-0.0035018968670443296
